danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track.name,user
0.694,0.556,5,-6.763,1,0.14,0.501,0,0.103,0.547,99.972,1uHfCC9qFChGhiSarUWq1B,181823,4,They Told Me,Erica
0.76,0.765,11,-4.699,0,0.095,0.322,8.6e-6,0.098,0.603,104.047,1s4fSOz0TQWTb7TF9zzzut,174194,4,Moi Lolita (feat. OT),Erica
0.751,0.716,1,-4.85,0,0.248,0.362,2.13e-5,0.0567,0.731,106.09,2QTp2o96FG61yVAxZTHqSV,219787,4,Casanova,Erica
0.681,0.734,7,-4.993,1,0.247,0.366,2.49e-5,0.112,0.367,175.929,6pH8nh98rpYksVQCTBbq22,185457,4,Pink Flamingo,Erica
0.585,0.717,4,-5.84,1,0.0877,0.452,3.98e-5,0.182,0.656,96.75,1rIWXcxQksarC9e9Y2r1GA,232577,4,Sober,Erica
0.673,0.676,4,-4.888,0,0.216,0.0198,1.26e-5,0.428,0.391,82.979,7f4bRMqRKRfUNPW2gbTHSt,211686,4,Save Me From Myself (with NoMBe & Big Gigantic),Erica
0.642,0.751,5,-7.136,1,0.163,0.413,4.43e-4,0.0928,0.564,155.282,4d1xZQKPOUtLaOtCRDgj6J,269616,4,Souvenir,Erica
0.75,0.534,7,-5.926,1,0.0324,0.0773,1.19e-5,0.359,0.201,130.03,6nNf2jkAIMAO8N06foG0lO,182769,4,"Guess What Hoe, I'm Happy",Erica
0.876,0.692,2,-3.625,0,0.0857,0.577,0,0.105,0.674,140.041,25lb41AJ5y3YGESaN9WoJc,157714,4,No Advice,Erica
0.679,0.866,2,-3.754,1,0.0566,0.0337,0,0.0688,0.441,121.927,6VP3410weACXiPCVLKSkOb,183934,4,Not Ok - Frank Walker Remix,Erica
0.774,0.723,2,-5.545,1,0.0496,0.0395,1.82e-5,0.1,0.769,121.057,0IhTEIjFaRt3B2NQYf9azQ,191399,4,Thing For You (With Martin Solveig),Erica
0.665,0.414,2,-15.932,1,0.0304,0.28,0.0172,0.232,0.861,130.36,45AeK9hvPYD7SQ43rHwpQz,240493,4,Ventura Highway - Early Take 4,Erica
0.64,0.75,2,-3.977,1,0.0439,0.0161,3.11e-5,0.178,0.223,123.082,5cInnHweXJJrRsHxwihgkK,211027,4,Good News,Erica
0.83,0.553,1,-5.681,0,0.0688,0.114,0,0.195,0.873,87.01,6jbgCrQ0TgoRlaNIT6vCQg,167053,4,Die Hard,Erica
0.75,0.475,5,-7.574,0,0.153,0.504,1.69e-6,0.0726,0.642,74.972,4P5d7lMNGqMPcVBn994Lbp,204000,4,Water Glass,Erica
0.549,0.653,0,-7.47,1,0.0503,0.457,0,0.0969,0.287,121.348,6bLU8e0LGyztE9iD5DWBQ1,187173,4,Hallucinogenics,Erica
0.517,0.414,11,-7.054,0,0.0457,0.419,0,0.0642,0.231,109.507,0hW2o1UZkBMcPT1m13L3Xv,135000,4,REASONS,Erica
0.518,0.411,7,-8.909,1,0.0335,0.896,7.16e-4,0.112,0.0782,120.06,1eA6HGJ1qZXEL7NIFKYrXK,208000,4,Baby Blue,Erica
0.781,0.619,7,-6.616,1,0.0882,0.22,0,0.112,0.391,82.954,2lxW8vQ9Qjv0qeSQiIBOKJ,224707,4,Queen (feat. Quinn XCII),Erica
0.566,0.447,1,-8.303,1,0.0372,0.418,0.00443,0.114,0.0394,101.171,3y8fG2oGK5sx7liKZ9oyx7,227556,3,Show Me,Erica
0.635,0.626,6,-8.439,0,0.396,0.418,1.19e-5,0.094,0.66,79.88,28UEoZbI67jfPdsem4Ri9F,214500,4,Forest Fire,Erica
0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-6,0.126,0.199,108.871,6iCJCZqDJjmBxt07Oid6FI,226610,4,Buttercup,Erica
0.551,0.523,7,-8.112,0,0.0603,0.743,7.99e-4,0.88,0.339,140.011,3pLMDNTxdDcctxo07HRyeK,237970,4,Low,Erica
0.859,0.368,6,-13.168,0,0.0576,0.733,0.00664,0.104,0.36,100.029,00kgSnu0DRT4fiRnyYigki,148200,4,Onlysmokecigsontheweekend,Erica
0.404,0.093,3,-19.036,1,0.0486,0.95,7.53e-5,0.717,0.244,80.224,0yQ9vnsC7CyPMwAQ3BlWcJ,253573,4,When I'm Gone,Erica
0.805,0.867,7,-5.493,1,0.268,0.0826,9.46e-6,0.0578,0.659,150.289,6VdyIlc9dT5tPamLUNNRNy,241053,4,BAPS,Erica
0.403,0.778,7,-6.128,1,0.0327,0.0595,0.717,0.345,0.444,120.03,5LC1uvIadSYge7icORXHr0,216819,4,Edge of America,Erica
0.441,0.652,2,-8.377,1,0.0861,0.147,0,0.273,0.79,175.988,7l47dRm8jw7NMs0OFoQrrK,178636,4,dreamgurl,Erica
0.744,0.533,1,-10.207,1,0.0304,0.335,0.138,0.11,0.626,125.062,0MYd6Ko48fNuzxVISiVsZd,253822,4,Yellow Squash,Erica
0.879,0.423,4,-8.618,1,0.248,0.0959,5.98e-6,0.373,0.448,129.966,4JILKVT5WHJ5b66QO41rcV,177616,4,ROCKY,Erica
0.794,0.524,6,-7.726,1,0.0392,0.175,0,0.164,0.429,104.904,6bhJgUJl6j1TLwFapLk0PF,215227,4,Blame,Erica
0.476,0.626,5,-4.789,0,0.0325,0.154,3.23e-5,0.0762,0.528,104.44,2eWigKu3KImA4oJyF6OAYM,274325,4,Drive Away,Erica
0.893,0.41,7,-11.317,1,0.095,0.805,0.754,0.0947,0.36,127.961,4AfTpdRmKc1scUHcSPxjrI,295321,4,Thank God I Found You,Erica
0.785,0.272,0,-10.56,1,0.0683,0.629,0.00271,0.0774,0.382,119.884,60EdoQ1Sp6CRWv4r7gz0to,266000,4,Boys Cry,Erica
0.285,0.481,11,-8.388,1,0.0387,0.602,1.51e-6,0.118,0.334,80.153,67nAEA8YEXhpRe3vpvVZoK,225867,4,The Dirt,Erica
0.435,0.398,9,-8.77,1,0.0384,0.722,0,0.193,0.289,112,0j9U4kbeDlULvhw56CvfAx,284870,4,Hands,Erica
0.756,0.344,8,-12.897,1,0.145,0.501,0.296,0.116,0.528,75.949,1W5M1SmZPe5Ya9I332NzQb,191053,4,The Greenest Leaf,Erica
0.791,0.516,6,-8.49,1,0.0311,0.63,2.69e-6,0.186,0.706,107.005,60f2HAg7bmWnWv7iKMwpr7,163318,4,Mile High,Erica
0.644,0.841,11,-5.866,1,0.35,0.254,0,0.0753,0.694,179.902,3t9yWxeI5MnMtZ5rvKw315,225333,4,Skywards,Erica
0.681,0.815,6,-6.003,1,0.0466,0.00162,9.11e-4,0.0161,0.636,119.979,3EkqcnvLbMAViy71kHmJ85,218070,4,Tie Me Down (feat. Elley Duhé) - L'Tric Remix,Erica
0.797,0.692,7,-5.845,0,0.0372,0.246,0.0585,0.132,0.185,124.012,6kNx6oySNfaqH3P4CGiKVL,197419,4,Move All Night,Erica
0.779,0.739,0,-6.567,1,0.12,0.259,1.5e-4,0.125,0.511,119.968,1fN6ieuPCAQRfqG3nxds7u,215634,4,I Remember,Erica
0.637,0.456,1,-11.592,1,0.0415,0.759,0.166,0.203,0.319,134.687,3c2sK4jst0tiD8xEbvQJuB,191606,4,Dave's Song - Demo,Erica
0.502,0.58,6,-7.507,0,0.451,0.479,0,0.0815,0.347,158.735,7hCr1IIEbIZGG3fR7Gaptc,206120,3,Tequilawine,Erica
0.61,0.665,7,-4.871,1,0.0409,0.08,3.17e-6,0.27,0.221,110.06,5t1bfbRFnYPnQ0SQxF0uUy,183273,4,C'est la vie,Erica
0.529,0.817,9,-4.05,0,0.052,0.134,0,0.0905,0.299,77.053,4GV5sSkmlS3BQutuSIqZkV,225587,4,Medicine,Erica
0.687,0.352,8,-8.229,1,0.0759,0.626,1.51e-4,0.133,0.155,122.955,1BzdE75pSHlsqF2roxxEWk,156213,4,11 Hours - Branchez Remix,Erica
0.566,0.66,1,-4.039,1,0.0479,0.0156,0,0.234,0.52,162.159,5gkFxBuUuASmNtmq0T5xSu,179979,3,Cuz I Love You,Erica
0.694,0.807,2,-3.183,1,0.0888,0.0167,0,0.547,0.797,144.031,1Dd22oMwd0OlMYqRXGdObE,184858,4,Like a Girl,Erica
0.767,0.889,7,-2.988,1,0.0963,0.00611,0,0.402,0.843,119.93,6EMWT7sZBvG0oxdh9KXbb4,195145,4,Juice,Erica
0.693,0.849,7,-4.517,1,0.0892,0.00466,0.00127,0.503,0.767,99.021,003pNCocnkYPbl8V5pRYIW,175235,4,Soulmate,Erica
0.623,0.719,11,-3.331,0,0.0403,0.0383,0,0.247,0.722,131.027,6N84C07b0GNjLOUfUiW4j4,175952,4,Crybaby,Erica
0.833,0.722,1,-5.563,1,0.136,0.0573,1.14e-5,0.358,0.588,107.019,1Q0FDNRgl5sFN5aJctxk2G,175343,4,Tempo (feat. Missy Elliott),Erica
0.872,0.718,6,-3.238,0,0.229,0.114,0,0.333,0.833,112.981,1IOST4IzZK644vqdEFkPzg,143191,4,Exactly How I Feel (feat. Gucci Mane),Erica
0.702,0.928,7,-2.039,1,0.199,0.0353,3.02e-6,0.192,0.556,129.894,4hh3IoUWPySR2YXz8Gy2pr,133059,4,Better in Color,Erica
0.67,0.725,0,-6.373,1,0.0972,0.0164,0,0.353,0.161,117.194,7oJf7PeBwMP7iFwyqfTfXa,202321,4,Heaven Help Me,Erica
0.891,0.587,6,-4.281,0,0.115,0.00317,1.54e-4,0.0487,0.753,120.029,1ITsmuChPVC05ogvorAyVu,172630,4,Boys,Erica
0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,5qmq61DAAOUaW8AUo8xKhh,173325,4,Truth Hurts,Erica
0.67,0.966,3,-1.994,0,0.177,0.0292,0,0.185,0.77,113.046,3rmpb2RKPlbdbMjlc7SOlX,185595,4,Water Me,Erica
0.811,0.619,0,-4.744,0,0.133,0.407,0,0.0716,0.431,103.043,3ri08lx68DvAbQuqLuZoFM,174707,4,Fortress,Erica
0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,2BrzlUj1u1CtvaJDGIKpsP,242081,4,Make Me (Cry),Erica
0.662,0.678,0,-5.976,1,0.0323,0.273,0,0.159,0.355,122.076,4JNmKxqZaTwwYoruiZTQMm,230164,3,One in a Million,Erica
0.629,0.723,6,-5.688,1,0.0507,0.111,0,0.197,0.411,123.997,7dhyhMtWWJNYWmE4N5XiEA,186774,4,Sunday Morning (feat. Josie Dunne),Erica
0.643,0.732,5,-6.762,0,0.0294,0.00681,4.57e-5,0.0606,0.181,102.979,23xqdYb5ViDUx0BOL2mGq6,224272,4,False Alarm,Erica
0.692,0.77,10,-4.742,0,0.0514,0.216,5.95e-4,0.1,0.359,99.974,3mU4TOSTfrpImXXbRktsPI,208800,4,Don't Say What You Want To (feat. Yashua),Erica
0.42,0.658,6,-6.72,1,0.094,0.597,0,0.103,0.196,94.93,03csMcRh5OEeBQbSxc4xla,207158,4,Losing It Over You (feat. Ayme),Erica
0.581,0.709,9,-6.303,1,0.0848,0.0374,0,0.522,0.518,84.985,2tC7Hl3XezmaCNurt5m6mw,190588,4,Telepatía (feat. Luis Figueroa),Erica
0.5,0.639,6,-5.449,1,0.045,0.0435,6.92e-5,0.176,0.291,138.435,2CnRqrYggWpDj6kje9A5b3,200410,4,Slow (feat. Noah Cyrus),Erica
0.558,0.771,8,-6.435,1,0.035,0.00269,0,0.324,0.453,145.02,2Oi9mKQw5OYBPjC7wxYNPV,197793,4,All Night,Erica
0.669,0.681,4,-6.774,1,0.0308,0.023,0,0.115,0.336,113.98,3nHHMV5YnocvTRiYqolTm9,170526,4,Pieces (feat. Noah Kahan),Erica
0.663,0.747,3,-5.458,1,0.0317,0.165,2.36e-5,0.266,0.446,150.162,4mcpzyyNjdkvGxLzarrvLd,187200,4,Lost at Sea,Erica
0.624,0.66,11,-8.923,0,0.0401,0.06,8.17e-6,0.159,0.565,142.007,6Y8p2uEE7Hg9O6hexgcp7X,199109,4,Not Coming Home (feat. JRM),Erica
0.644,0.733,9,-6.87,0,0.121,0.0064,7.73e-5,0.507,0.336,104.99,3UEpGfsS1groLlFFt9s13K,177825,4,I Don't Dance (Without You) [with Enrique Iglesias],Erica
0.879,0.536,5,-6.843,1,0.0602,0.192,0,0.0716,0.654,112.02,3ytr3WoSfkck1jDmrGhMik,158571,4,Sunday Best,Erica
0.913,0.608,7,-6.764,1,0.259,0.116,0,0.109,0.496,101.002,5tmu5pAFHkUSl8Fo8ncyA4,143880,4,CIVIL WAR - Bonus,Erica
0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-6,0.34,0.777,71.815,3N4DI1vuTSX1tz7fa2NQZw,214947,4,Rehab,Erica
0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,0DMRKqrpd0QO4RWiEdMib0,257187,4,You Know I'm No Good,Erica
0.583,0.486,4,-13.165,1,0.0759,0.518,0,0.0665,0.513,87.837,0RfzQhbvtn5lOaKdhpAni7,153173,4,Me & Mr Jones,Erica
0.749,0.462,9,-15.449,1,0.0452,0.0417,0.0262,0.2,0.564,95.487,2WsHmmKc1U4IbTzeGUu1Ks,193307,4,Just Friends,Erica
0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-5,0.0861,0.378,122.728,3FAclTFfvUuQYnEsptbK8w,241293,4,Back To Black,Erica
0.484,0.293,0,-16.544,1,0.0311,0.337,0.00627,0.146,0.562,165.008,3uliGwmB52ZA7brgpZMzyH,155413,4,Love Is A Losing Game,Erica
0.634,0.543,1,-13.391,0,0.181,0.525,0,0.232,0.467,121.557,7MDfN1ldfTMtuXXdVz2Pzc,186440,4,Tears Dry On Their Own,Erica
0.583,0.271,11,-15.866,0,0.0299,0.545,0,0.148,0.235,102.678,2pxCOdnHEZZ3A1XRNxjc1v,222000,3,Wake Up Alone,Erica
0.489,0.435,9,-15.558,0,0.163,0.0856,3.91e-5,0.113,0.455,175.865,5DEitTu33CUjozBijXiLNb,142693,4,Some Unholy War,Erica
0.626,0.504,11,-14.978,1,0.073,0.021,0.00843,0.0684,0.713,98.391,3eVo0wD4kGwF3gshtecZso,166400,4,He Can Only Hold Her,Erica
0.779,0.513,8,-14.444,1,0.0506,0.00191,0.017,0.102,0.788,107.988,7EzafK3PjsWEICREII1WXg,165120,4,Addicted,Erica
0.772,0.371,5,-5.743,0,0.0348,0.744,0,0.167,0.684,96.574,6nLvaCZFR1wEzW3sIKpsnr,233733,4,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Erica
0.641,0.609,7,-4.596,1,0.0638,0.163,0,0.0811,0.696,87.181,5kG1ARHk8dli0bKiMN2oE6,228853,4,Cupid - Deluxe Edition Version,Erica
0.613,0.852,10,-2.83,1,0.0709,0.236,0,0.102,0.923,146.523,52fqquVYihRW17ySEcy5mA,176320,4,Monkey Man,Erica
0.54,0.505,5,-8.325,1,0.0348,0.491,9.46e-5,0.0893,0.27,78.186,5OlM5krdWS4ivOGVz3X8c0,196080,3,Some Unholy War - Down Tempo,Erica
0.383,0.909,10,-1.412,1,0.111,0.223,0,0.387,0.721,146.169,6huXEunO4jEFn9Q7WLoMZs,215000,4,Hey Little Rich Girl,Erica
0.787,0.567,0,-4.767,1,0.179,0.0693,0,0.161,0.917,133.914,7ee1XEOzZgzTQWNaiHZvKY,153413,4,You're Wondering Now,Erica
0.479,0.196,7,-8.667,0,0.0476,0.934,1.22e-4,0.0827,0.366,170.407,1Nz1PPjU3ONNEgjg8Pkppg,145067,3,To Know Him Is To Love Him - Live,Erica
0.592,0.0393,0,-10.944,1,0.0455,0.966,6.77e-5,0.157,0.208,113.296,113iEwaI5Se6Q287iXOIJy,223893,4,Love Is A Losing Game - Original Demo,Erica
0.575,0.545,0,-6.702,1,0.0333,0.598,0.0702,0.276,0.132,124.887,4vnSKeEKVqIqJvL2m4a6x8,248880,4,Cherry Stems,Erica
0.536,0.389,5,-10.1,1,0.0239,0.677,0.059,0.111,0.0831,81.013,0Bnvay6Y5jIIajqI3sTKjX,261467,4,Captive,Erica
0.605,0.361,8,-7.161,1,0.0257,0.717,0.00411,0.131,0.265,62.498,5sYEfcCioJcRYoeAtq9Fsi,269533,4,As I Walk Into the Sea,Erica
0.254,0.479,0,-9.524,1,0.0372,0.299,0.0139,0.113,0.15,73.864,5aWu2C69ZRISlhksAVbynr,257747,4,Cusco,Erica
0.382,0.524,0,-7.634,1,0.0345,0.562,0.00369,0.103,0.136,105.158,7AlcvtTfOKMT74DsGvVnvL,285173,4,Fool Around,Erica
0.547,0.361,0,-5.85,1,0.0263,0.425,0.00357,0.13,0.131,77.891,720uROjAIg5ImH5kz2xqWT,308827,3,Changes,Erica
0.344,0.615,7,-6.886,1,0.0327,0.455,0.00339,0.122,0.209,98.99,1U4W2b7SdGXjNuJ7K591Re,221720,4,The Most,Erica
0.362,0.191,7,-18.1,1,0.0328,0.833,0.159,0.142,0.393,112.172,3J7NxATspzeCqsxyqlaAvk,289000,4,Mt Hood,Erica
0.692,0.532,3,-6.841,1,0.0791,0.461,0,0.0938,0.724,80.01,0mhxa59ZxqhVqM7aGCSnM7,205264,4,Last Summer,Erica
0.71,0.721,8,-7.674,1,0.214,0.0508,2.88e-6,0.152,0.555,119.919,1a0Mg4XPdt4EKsUz5beRZY,169183,4,okay,Erica
0.751,0.427,7,-11.321,1,0.109,0.276,3.88e-6,0.109,0.407,122.034,1ZBFrS7mWI3iKt4qB0ozQQ,284361,4,Living at the Ceiling,Erica
0.774,0.45,11,-6.86,1,0.0896,0.443,3.28e-5,0.127,0.648,90.055,0xM6mdl0XX2qOqUZmVUp97,191935,4,Cool Again,Erica
0.616,0.204,6,-11.421,0,0.0331,0.919,0,0.106,0.419,79.826,5dXI2NV7X2c4anyLFbQdEX,191000,4,Honesty,Erica
0.881,0.485,0,-8.066,1,0.144,0.114,2.82e-6,0.0768,0.265,79.034,7Kexcv6HZ3BymAsOBNEmeH,173165,4,Favorite Thing,Erica
0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,1tNJrcVe6gwLEiZCtprs1u,177667,4,3 Nights,Erica
0.388,0.322,2,-8.933,1,0.0356,0.613,5.34e-4,0.0887,0.454,86.739,11r8xMuVTS66RjtYgLneRw,270095,4,Fallingwater,Erica
0.613,0.494,9,-9.265,0,0.133,0.793,3e-6,0.116,0.496,123.073,2anYCn4xz5PmdGTZGY8mKO,224516,4,Nosebleed,Erica
0.751,0.453,7,-9.126,0,0.237,0.037,6.78e-4,0.163,0.377,87.373,5928vyPpm0FyIq0cKCvAHe,179664,4,Cool,Erica
0.562,0.439,1,-9.474,1,0.0494,0.435,0.0012,0.137,0.525,171.035,6QF8BEta1IcrPi0eigAGWY,367213,4,By My Side,Erica
0.685,0.658,6,-7.548,1,0.0326,0.365,0.133,0.333,0.529,102.028,216afVgCJWieLyqPDwziwq,226644,4,Back To You - Joey Pecoraro Remix,Erica
0.914,0.287,0,-14.497,1,0.194,0.727,0.162,0.152,0.398,115.056,1wKAmwJ5QGXZsHhlWe45it,128000,4,Cigs Inside,Erica
0.465,0.265,7,-8.97,1,0.0333,0.804,0,0.183,0.389,115.232,4mpFnMb6gCi7jsBxAVhPD3,173635,4,New Light,Erica
0.715,0.239,0,-13.41,1,0.0826,0.898,1.46e-6,0.186,0.379,114.91,7rSmFX8UoS8FOSukk81iB4,144963,4,Left Side,Erica
0.269,0.911,11,-4.503,1,0.245,0.0155,0.0179,0.0853,0.681,169.396,7cSJqE5ZUqtqy7is4A3qLn,171773,3,I Want It All,Erica
0.654,0.555,7,-7.265,1,0.0297,0.422,0.34,0.214,0.455,104.963,6syypx7JLUgq443LW0glE1,152680,4,Everybody Loves You,Erica
0.717,0.443,0,-8.488,1,0.0398,0.0448,0.351,0.111,0.214,94.009,2nO4ZGM6lYMZdEqwYYIqdx,198562,4,SANTA MUERTE_BLUFF_94 BPM,Erica
0.622,0.674,6,-7.097,0,0.0719,0.131,0,0.402,0.438,114.958,1WivaDTus6pTZQQLBQYDm3,304700,4,KAYTRANADA_WAITIN_115 BPM,Erica
0.778,0.943,7,-8.412,1,0.102,0.18,0.451,0.115,0.509,123.01,6VTixntONK80zNv2HT2Tg4,293915,4,LSDXOXO_TRUTH OR DARE_123 BPM,Erica
0.705,0.788,2,-5.197,0,0.046,0.329,0,0.135,0.662,96.967,2eXAlbFOasPI1SBF9TFS5T,159230,4,ETHEREAL_JUPITER_97 BPM,Erica
0.833,0.976,11,-5.856,0,0.0508,3.73e-4,0.554,0.0743,0.574,127.013,6GY7O7Zz1capDto6b8iCLb,250017,4,DJ LAG_ONANON_127 BPM,Erica
0.756,0.634,10,-7.39,0,0.0455,0.212,0.148,0.102,0.629,107.025,163Vk0uopowubC3gLTdPGK,283206,4,JOEY LABEIJA_BETTER_107 BPM,Erica
0.56,0.504,1,-7.805,0,0.0389,0.0799,2.44e-6,0.199,0.281,87.999,68Z57OWBBp6p4ieKYgz8hJ,202979,4,SERPENTWITHFEET_ALTADENA _88 BPM,Erica
0.707,0.647,1,-8.114,1,0.0549,3.45e-4,0.406,0.367,0.606,149.99,73bmPzvIQhIbZrZMROFcWV,159293,4,TRE OH FIE_WAITIN_150 BPM,Erica
0.716,0.799,10,-6.45,0,0.0677,0.028,0.0549,0.0869,0.759,122.996,141T0OCWTQwR016cgCxJh8,185531,4,NÍDIA_BLUE LIGHT_123 BPM,Erica
0.716,0.73,10,-4.927,0,0.0448,0.221,6.57e-4,0.25,0.569,125.046,3VNOLZSWbcwJYbsuiWdFlE,249604,4,BADSISTA_FEAT_LINN DA QUEBRADA_BETTER_125 BPM,Erica
0.338,0.852,1,-5.994,0,0.0817,0.00287,0.0164,0.0591,0.208,124.574,5SNjDHJjtnqZHNfMQIiRoj,240058,4,MOUNTAIN_LMK_130 BPM,Erica
0.641,0.737,0,-8.356,1,0.0503,0.0779,4.25e-5,0.0833,0.642,141.486,4SLhouzGgJeEMePmOg4bpr,339253,4,GAIKA_FRONTLINE_141 BPM,Erica
0.724,0.508,1,-8.294,1,0.0437,0.0787,0.21,0.222,0.338,144.07,4pthGRfZTgJPjXqNEda8xR,164444,5,HITMAKERCHINX_BLUE LIGHT_108 BPM,Erica
0.644,0.765,4,-5.805,0,0.0837,0.0191,0.099,0.216,0.21,129.039,23Wj84rBtZou30UqPEdQ1s,279093,4,SKYSHAKER_ONANON_129 BPM,Erica
0.174,0.365,10,-13.758,0,0.037,0.922,0.944,0.1,0.0399,82.576,1nmsB6yyBJboBxKnxdSZbd,188944,5,KAREEM LOTFY_TURN TO DUST_NO BPM,Erica
0.243,0.178,6,-12.98,0,0.036,0.918,0.0429,0.0998,0.038,121.231,70LtEJddoxKsTzYphOXLkI,286138,4,"NATHANIEL W. JAMES & DAVE QUAM_WAITIN_122 BPM",Erica
0.416,0.228,5,-12.412,0,0.0359,0.924,0.0193,0.108,0.0995,61.46,48wp2fisv61D02Pz1UC8sH,384111,4,AHYA SIMONE_ENOUGH_NO BPM,Erica
0.867,0.489,9,-4.959,0,0.0676,0.143,1.48e-4,0.0883,0.661,91.431,6vbTAW1FJU1mbUrI6croJW,234111,4,Intro / Stronger Than Me,Erica
0.639,0.656,0,-5.874,0,0.126,0.516,0,0.223,0.319,99.481,2Zrnqh5nA5lYeiehF23Nu7,410760,4,You Sent Me Flying / Cherry,Erica
0.876,0.487,7,-6.454,1,0.0926,0.102,0,0.228,0.667,103.074,3ku4ScVEkZvurrcjmMrOAL,200600,4,Fuck Me Pumps,Erica
0.449,0.341,4,-9.467,0,0.0763,0.771,0,0.0993,0.303,69.947,0hSkGm8lLXcNhiX6jLV265,130080,4,I Heard Love Is Blind,Erica
0.589,0.601,2,-7.695,1,0.227,0.0362,2.18e-5,0.153,0.22,149.902,2cwceznjAMWRRFc89F4KMe,208933,4,Moody's Mood For Love / Teo Licks,Erica
0.388,0.242,1,-12.177,0,0.0481,0.955,4.73e-5,0.0999,0.223,137.411,5ssPFzCfV7vy1oPyNQJoES,128933,4,(There Is) No Greater Love,Erica
0.663,0.491,1,-7.896,0,0.0395,0.0133,0,0.112,0.171,115.986,6cSiu0LASURO8HagemESMf,200187,4,Take The Box,Erica
0.567,0.84,0,-6.845,1,0.303,0.0112,0.0641,0.0367,0.697,146.722,4Ywsmmr2X9MCvkHKLbAdyV,204920,3,October Song,Erica
0.742,0.524,11,-6.664,0,0.0644,0.404,3e-5,0.187,0.479,76.411,0dA0ono4Zz0IBc02pYlWIQ,209560,4,What Is It About Men,Erica
0.715,0.552,0,-8.307,1,0.244,0.0336,7.6e-5,0.0823,0.618,80.031,0QB8q0DS3R1Q94x5aiW26O,254728,4,Amy Amy Amy,Erica
0.705,0.634,5,-6.083,0,0.0282,0.0405,3.53e-5,0.349,0.639,98.008,4NDpn6yfD5aqafYWFEaJDz,169373,4,Our Day Will Come,Both
0.461,0.633,11,-6.057,0,0.0333,0.656,0,0.205,0.63,82.586,77RrNbeBUXb1Dtewp0HQuR,213587,4,Between The Cheats,Both
0.439,0.795,4,-4.644,1,0.0384,0.306,0,0.179,0.428,169.975,0IEGGuRHP8ylbCXausRF9p,248093,4,Tears Dry - Original Version,Both
0.587,0.624,0,-4.657,1,0.025,0.161,1.91e-4,0.118,0.251,93.428,0LbK1bodGLc9xmV1cS9jvL,262813,4,Will You Still Love Me Tomorrow? - 2011,Both
0.665,0.827,5,-4.429,0,0.0348,0.0127,7.62e-4,0.0815,0.705,100.657,1om5SLZiUA9DVEnjcZBBzA,239907,4,Valerie - '68 Version,Both
0.696,0.616,9,-5.144,0,0.047,0.25,4.35e-6,0.107,0.66,138.059,7F5rIyOI88zk36AiBXC8xq,166960,4,The Girl From Ipanema,Both
0.624,0.488,4,-8.258,0,0.0584,0.375,9.63e-5,0.339,0.273,84.218,4d0dY3ZeMdoYrD5YmdFvWZ,230853,4,Half Time,Both
0.454,0.378,9,-8.986,1,0.061,0.572,5.78e-6,0.0956,0.272,169.757,2G4rsUWjuBb6vPrUm01etb,264267,3,Wake Up Alone - Original Recording,Both
0.601,0.759,8,-6.934,0,0.0557,0.101,0,0.213,0.581,97.501,7BizTaPDXSWVi8vdGeFg0W,176293,4,"Best Friends, Right?",Both
0.366,0.327,1,-9.05,1,0.0287,0.848,4.37e-5,0.158,0.162,64.861,4AyULNTWuCtbpxzY2qVowJ,198813,4,Body And Soul,Both
0.524,0.542,8,-7.516,1,0.0513,0.232,3.13e-5,0.327,0.362,119.979,4fdPpmqn1eYLyWRcxZmx2D,269373,4,A Song For You,Both
0.498,0.608,8,-5.299,0,0.0488,0.243,8.08e-5,0.312,0.515,146.038,4jHr4JxHaYgRIR0bXHJeAH,98662,4,No Manners,Erica
0.528,0.523,7,-4.82,1,0.0523,0.833,1.53e-6,0.103,0.692,93.06,0bxmVPKnEopTyuMMkaTvUb,185979,4,Issues/Hold On,Erica
0.449,0.307,6,-9.575,1,0.0682,0.787,0,0.142,0.346,116.901,0qWsp7jWCCLJtHWGB6NGBB,203636,1,3Way,Erica
0.543,0.567,2,-5.241,0,0.129,0.468,0,0.171,0.351,143.744,38HcgcQC4suvti0Sa0e5yc,222828,4,Rose In Harlem,Erica
0.63,0.456,4,-9.568,1,0.131,0.473,2.61e-6,0.216,0.362,107.809,6gDJbgtCENoIouUjInc0I3,159924,4,Never Would Have Made It,Erica
0.515,0.162,0,-13.451,1,0.0402,0.949,2.77e-5,0.116,0.451,108.3,6VefT0jLDsYCQtlVFhPkic,193400,3,Long Black Veil,Erica
0.765,0.742,4,-8.606,0,0.0487,0.316,0.841,0.113,0.68,105.009,23jPlNQcVxf1iXOZKBSiIl,349994,4,Alegría (Nicola Cruz Remix),Erica
